Data,Filter,population,P,N,PositiveTest,NegativeTest,TP,TN,FP,FN,TPR,TNR,PPV,NPV,FPR,FDR,FNR,ACC,F1_score,MCC,informedness,markedness,prevalence,LRP,LRN,DOR,FOR
tcoresultsNoDups,USE,259,114,145,114,145,97,128,17,17,0.8508771929824561,0.8827586206896552,0.8508771929824561,0.8827586206896552,0.11724137931034483,0.14912280701754385,0.14912280701754385,0.8687258687258688,0.8508771929824561,0.7336358136721113,0.7336358136721113,0.7336358136721113,0.44015444015444016,7.257481940144479,0.1689281798245614,42.96193771626298,0.11724137931034483
tcoresultsNoDups,low avg,259,114,145,1,258,1,145,0,113,0.008771929824561403,1.0,1.0,0.562015503875969,0.0,0.0,0.9912280701754386,0.5637065637065637,0.017391304347826087,0.07021367787201806,0.00877192982456143,0.5620155038759691,0.44015444015444016,inf,0.9912280701754386,inf,0.437984496124031
tcoresultsNoDups,Or Classifiers,259,114,145,130,129,103,118,27,11,0.9035087719298246,0.8137931034482758,0.7923076923076923,0.9147286821705426,0.18620689655172415,0.2076923076923077,0.09649122807017543,0.8532818532818532,0.8442622950819673,0.7121506282899501,0.7173018753781004,0.7070363744782349,0.44015444015444016,4.85217673814165,0.11856972940826643,40.92255892255892,0.08527131782945736
tcoresultsNoDups,Two Classifiers,259,114,145,87,172,81,139,6,33,0.7105263157894737,0.9586206896551724,0.9310344827586207,0.8081395348837209,0.041379310344827586,0.06896551724137931,0.2894736842105263,0.8494208494208494,0.8059701492537313,0.7032894712761317,0.6691470054446462,0.7391740176423416,0.44015444015444016,17.17105263157895,0.3019689511548656,56.86363636363637,0.19186046511627908
tcoresultsNoDups,Three Classifiers,259,114,145,46,213,45,144,1,69,0.39473684210526316,0.993103448275862,0.9782608695652174,0.676056338028169,0.006896551724137931,0.021739130434782608,0.6052631578947368,0.7297297297297297,0.5625,0.5037564647668414,0.3878402903811251,0.6543172075933863,0.44015444015444016,57.23684210526316,0.6094663742690059,93.91304347826087,0.323943661971831
tcoresults All,Bayes,259,114,145,14,245,14,145,0,100,0.12280701754385964,1.0,1.0,0.5918367346938775,0.0,0.0,0.8771929824561403,0.6138996138996139,0.21875,0.2695954455487919,0.12280701754385959,0.5918367346938775,0.44015444015444016,inf,0.8771929824561403,inf,0.40816326530612246
tcoresults All,complex Bayes,259,114,145,41,218,39,143,2,75,0.34210526315789475,0.9862068965517241,0.9512195121951219,0.6559633027522935,0.013793103448275862,0.04878048780487805,0.6578947368421053,0.7027027027027027,0.5032258064516129,0.44648124407857476,0.3283121597096188,0.6071828149474154,0.44015444015444016,24.80263157894737,0.667096061832904,37.18,0.3440366972477064
tcoresults All,lin Classifier,259,114,145,69,190,64,140,5,50,0.5614035087719298,0.9655172413793104,0.927536231884058,0.7368421052631579,0.034482758620689655,0.07246376811594203,0.43859649122807015,0.7876447876447876,0.6994535519125683,0.5916711348323869,0.5269207501512403,0.6643783371472158,0.44015444015444016,16.280701754385966,0.45426065162907264,35.84,0.2631578947368421
tcoresults All,Filtersystem,259,114,145,83,176,70,132,13,44,0.6140350877192983,0.9103448275862069,0.8433734939759037,0.75,0.0896551724137931,0.1566265060240964,0.38596491228070173,0.7799227799227799,0.7106598984771574,0.5578110276030906,0.5243799153055053,0.5933734939759037,0.44015444015444016,6.848852901484481,0.42397660818713445,16.153846153846157,0.25
tcoresults All,USE,259,114,145,38,221,36,143,2,78,0.3157894736842105,0.9862068965517241,0.9473684210526315,0.6470588235294118,0.013793103448275862,0.05263157894736842,0.6842105263157895,0.6911196911196911,0.47368421052631576,0.4236919520513993,0.30199637023593473,0.5944272445820433,0.44015444015444016,22.894736842105264,0.6937799043062202,33.0,0.35294117647058826
tcoresults All,Or Classifiers,259,114,145,90,169,83,138,7,31,0.7280701754385965,0.9517241379310345,0.9222222222222223,0.8165680473372781,0.04827586206896552,0.07777777777777778,0.2719298245614035,0.8532818532818532,0.8137254901960784,0.7086786465100844,0.6797943133696309,0.7387902695595003,0.44015444015444016,15.081453634085214,0.285723366386982,52.78341013824885,0.1834319526627219
tcoresults All,Two Classifiers,259,114,145,53,206,51,143,2,63,0.4473684210526316,0.9862068965517241,0.9622641509433962,0.6941747572815534,0.013793103448275862,0.03773584905660377,0.5526315789473685,0.749034749034749,0.6107784431137725,0.5334938688696329,0.43357531760435575,0.6564389082249495,0.44015444015444016,32.43421052631579,0.5603606919396393,57.88095238095237,0.3058252427184466
tcoresults All,Three Classifiers,259,114,145,14,245,14,145,0,100,0.12280701754385964,1.0,1.0,0.5918367346938775,0.0,0.0,0.8771929824561403,0.6138996138996139,0.21875,0.2695954455487919,0.12280701754385959,0.5918367346938775,0.44015444015444016,inf,0.8771929824561403,inf,0.40816326530612246
tcoresults AllNoDups,Bayes,259,114,145,9,250,9,145,0,105,0.07894736842105263,1.0,1.0,0.58,0.0,0.0,0.9210526315789473,0.5945945945945946,0.14634146341463414,0.2139847510553276,0.07894736842105265,0.5800000000000001,0.44015444015444016,inf,0.9210526315789473,inf,0.42
tcoresults AllNoDups,complex Bayes,259,114,145,25,234,23,143,2,91,0.20175438596491227,0.9862068965517241,0.92,0.6111111111111112,0.013793103448275862,0.08,0.7982456140350878,0.640926640926641,0.33093525179856115,0.3159562083632481,0.18796128251663635,0.5311111111111111,0.44015444015444016,14.62719298245614,0.8094098883572568,18.07142857142857,0.3888888888888889
tcoresults AllNoDups,lin Classifier,259,114,145,67,192,62,140,5,52,0.543859649122807,0.9655172413793104,0.9253731343283582,0.7291666666666666,0.034482758620689655,0.07462686567164178,0.45614035087719296,0.7799227799227799,0.6850828729281768,0.5774144512745767,0.5093768905021174,0.6545398009950247,0.44015444015444016,15.771929824561404,0.47243107769423553,33.38461538461539,0.2708333333333333
tcoresults AllNoDups,Filtersystem,259,114,145,83,176,70,132,13,44,0.6140350877192983,0.9103448275862069,0.8433734939759037,0.75,0.0896551724137931,0.1566265060240964,0.38596491228070173,0.7799227799227799,0.7106598984771574,0.5578110276030906,0.5243799153055053,0.5933734939759037,0.44015444015444016,6.848852901484481,0.42397660818713445,16.153846153846157,0.25
tcoresults AllNoDups,USE,259,114,145,21,238,21,145,0,93,0.18421052631578946,1.0,1.0,0.6092436974789915,0.0,0.0,0.8157894736842105,0.640926640926641,0.3111111111111111,0.3350061225816368,0.18421052631578938,0.6092436974789917,0.44015444015444016,inf,0.8157894736842105,inf,0.3907563025210084
tcoresults AllNoDups,Or Classifiers,259,114,145,81,178,75,139,6,39,0.6578947368421053,0.9586206896551724,0.9259259259259259,0.7808988764044944,0.041379310344827586,0.07407407407407407,0.34210526315789475,0.8262548262548263,0.7692307692307693,0.6601275592395709,0.6165154264972776,0.7068248023304204,0.44015444015444016,15.899122807017545,0.3568723968193866,44.55128205128205,0.21910112359550563
tcoresults AllNoDups,Two Classifiers,259,114,145,38,221,37,144,1,77,0.32456140350877194,0.993103448275862,0.9736842105263158,0.6515837104072398,0.006896551724137931,0.02631578947368421,0.6754385964912281,0.6988416988416989,0.4868421052631579,0.44567436703163016,0.3176648517846341,0.6252679209335557,0.44015444015444016,47.06140350877193,0.6801291423001949,69.1948051948052,0.34841628959276016
